,desc,mfc,names,price,url,desc_split,descrip,heat,heat_lvl,ing
445,"
Marie Sharp's Beware is packed with Habanero peppers, bright citrusy notes and added heat from capsicum oil. All of Marie Sharp's sauces are made in Belize and are famous for their consistent carrot based Habanero and lime flavor. 
Heat Level: Hot (hottest of Marie Sharp's line)
Ingredients: Capsicum Oil, Habanero Pepper Mash, Fresh Carrots, Key Lime Juice, Garlic, Salt, Onions and Spices.
5 oz
High Sodium: Note that this sauce contains 410 mg of sodium per tsp, which makes it one of the saltiest sauces we carry. If you want a less salty version, try Marie Sharp's milder sauces.
",Marie Sharp's, Beware Habanero Pepper Sauce    ,3.99,https://heathotsauce.com/collections/all/products/beware-habanero-pepper-sauce,"[Marie Sharp's Beware is packed with Habanero peppers, bright citrusy notes and added heat from capsicum oil. All of Marie Sharp's sauces are made in Belize and are famous for their consistent carrot based Habanero and lime flavor. , Heat Level: Hot (hottest of Marie Sharp's line), Ingredients: Capsicum Oil, Habanero Pepper Mash, Fresh Carrots, Key Lime Juice, Garlic, Salt, Onions and Spices., 5 oz, High Sodium: Note that this sauce contains 410 mg of sodium per tsp, which makes it one of the saltiest sauces we carry. If you want a less salty version, try Marie Sharp's milder sauces.]","Marie Sharp's Beware is packed with Habanero peppers, bright citrusy notes and added heat from capsicum oil. All of Marie Sharp's sauces are made in Belize and are famous for their consistent carrot based Habanero and lime flavor. ",hot (hottest of marie sharp's line),,"Ingredients: Capsicum Oil, Habanero Pepper Mash, Fresh Carrots, Key Lime Juice, Garlic, Salt, Onions and Spices."
446,"

Irazu Naga Jolokia Reserve is an extremely hot sauce that uses the Naga Jolokia, also known as the ghost pepper. The peppers used in this sauce are grown at the base of the Irazu Volcano in Costa Rica.
Heat Level: Extra Hot
Ingredients: Ground Naga Jolokia Pepper, Water, Onion, Salt, Lemon Juice, Acidic Acid, Garlic Pulp, Xanthan Gum. 
5 oz
",Irazu Volcanic Pepper Sauce, Naga Jolokia Reserve Crushed Pepper Sauce    ,7.99,https://heathotsauce.com/collections/all/products/naga-jolokia-reserve-crushed-pepper-sauce,"[Irazu Naga Jolokia Reserve is an extremely hot sauce that uses the Naga Jolokia, also known as the ghost pepper. The peppers used in this sauce are grown at the base of the Irazu Volcano in Costa Rica., Heat Level: Extra Hot, Ingredients: Ground Naga Jolokia Pepper, Water, Onion, Salt, Lemon Juice, Acidic Acid, Garlic Pulp, Xanthan Gum. , 5 oz]","Irazu Naga Jolokia Reserve is an extremely hot sauce that uses the Naga Jolokia, also known as the ghost pepper. The peppers used in this sauce are grown at the base of the Irazu Volcano in Costa Rica.",extra hot,extra hot,"Ground Naga Jolokia Pepper, Water, Onion, Salt, Lemon Juice, Acidic Acid, Garlic Pulp, Xanthan Gum. "
447,"
Nando's Peri Peri Medium Hot Sauce is a South African sauce made with the African Bird's Eye Chile. This sauce has a strong tangy taste which works great with chicken dishes, tacos, or as a marinade. 
Heat Level: Medium
Ingredients: Water, white vinegar, onion, salt, lemon, vegetable oil, spices, serrano chile, garlic, xanthan gum, propylene glycol alginate, and calcium disodium EDTA. 
4.2 oz
",Nando's, Nando's Peri-Peri Sauce    ,4.5,https://heathotsauce.com/collections/all/products/nandos-peri-peri-sauce,"[Nando's Peri Peri Medium Hot Sauce is a South African sauce made with the African Bird's Eye Chile. This sauce has a strong tangy taste which works great with chicken dishes, tacos, or as a marinade. , Heat Level: Medium, Ingredients: Water, white vinegar, onion, salt, lemon, vegetable oil, spices, serrano chile, garlic, xanthan gum, propylene glycol alginate, and calcium disodium EDTA. , 4.2 oz]","Nando's Peri Peri Medium Hot Sauce is a South African sauce made with the African Bird's Eye Chile. This sauce has a strong tangy taste which works great with chicken dishes, tacos, or as a marinade. ",medium,medium,"Water, white vinegar, onion, salt, lemon, vegetable oil, spices, serrano chile, garlic, xanthan gum, propylene glycol alginate, and calcium disodium EDTA. "
448,"
El Chipotle Roasted Tomatillo Hot Sauce is a rich toasty sauce made with fire roasted tomatillos and chipotle chiles. This mellow sauce is the perfect addition to any breakfast dish to help jump start the day.  
Heat Level: Mild
Ingredients: Water, tomatillo, onion, chipotle peppers in adobo sauce, cider vinegar, lime juice, garlic, cumin, chipotle powder, black pepper, sugar, salt, and oregano. 
5 oz
",Sgt. Pepper's, El Chipotle Roasted Tomatillo    ,6.99,https://heathotsauce.com/collections/all/products/el-chipotle-roasted-tomatillo,"[El Chipotle Roasted Tomatillo Hot Sauce is a rich toasty sauce made with fire roasted tomatillos and chipotle chiles. This mellow sauce is the perfect addition to any breakfast dish to help jump start the day.  , Heat Level: Mild, Ingredients: Water, tomatillo, onion, chipotle peppers in adobo sauce, cider vinegar, lime juice, garlic, cumin, chipotle powder, black pepper, sugar, salt, and oregano. , 5 oz]",El Chipotle Roasted Tomatillo Hot Sauce is a rich toasty sauce made with fire roasted tomatillos and chipotle chiles. This mellow sauce is the perfect addition to any breakfast dish to help jump start the day.  ,mild,mild,"Water, tomatillo, onion, chipotle peppers in adobo sauce, cider vinegar, lime juice, garlic, cumin, chipotle powder, black pepper, sugar, salt, and oregano. "
449,"
A sweet-hot blend of Hungarian Hot Wax, Hinkelhatz and the Hot Winter Pepper. Perfectly balanced, this sauce is reminiscent of Sriracha, but with much higher quality ingredients and greater complexity. 
Heat Level: Medium
Ingredients: Organic Peppers (Hot Wax, Hinkelhatz, H. Winter), Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic.
﻿6 oz
",Hot Winter, Hinkelhatz Hot Sauce    ,8.99,https://heathotsauce.com/collections/all/products/hinkelhatz-hot-sauce-limited-edition,"[A sweet-hot blend of Hungarian Hot Wax, Hinkelhatz and the Hot Winter Pepper. Perfectly balanced, this sauce is reminiscent of Sriracha, but with much higher quality ingredients and greater complexity. , Heat Level: Medium, Ingredients: Organic Peppers (Hot Wax, Hinkelhatz, H. Winter), Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic., ﻿6 oz]","A sweet-hot blend of Hungarian Hot Wax, Hinkelhatz and the Hot Winter Pepper. Perfectly balanced, this sauce is reminiscent of Sriracha, but with much higher quality ingredients and greater complexity. ",medium,medium,"Ingredients: Organic Peppers (Hot Wax, Hinkelhatz, H. Winter), Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic."
450,"
HotLime is a unique sauce made entirely out of Key Lime juice and Habaneros. It contains no vinegar!
HotLime is perfect for any application where you would use regular lime juice. It's amazing in guacamole, on fish tacos, in soup, oysters, as a salad dressing, or as a marinade for fish or chicken. 
Heat Level: Mild (contains half as much habanero as HotLime Extra Hot)
Ingredients: Key lime juice from concentrate, habanero peppers, salt, xanthan gum.
5 oz
",Floyd & Fred's, HotLime Green with Key Lime and Habanero    ,6.5,https://heathotsauce.com/collections/all/products/hotlime-green-with-key-lime-and-habanero,"[HotLime is a unique sauce made entirely out of Key Lime juice and Habaneros. It contains no vinegar!, HotLime is perfect for any application where you would use regular lime juice. It's amazing in guacamole, on fish tacos, in soup, oysters, as a salad dressing, or as a marinade for fish or chicken. , Heat Level: Mild (contains half as much habanero as HotLime Extra Hot), Ingredients: Key lime juice from concentrate, habanero peppers, salt, xanthan gum., 5 oz]",HotLime is a unique sauce made entirely out of Key Lime juice and Habaneros. It contains no vinegar!,hotlime is perfect for any application where you would use regular lime juice,,"Key lime juice from concentrate, habanero peppers, salt, xanthan gum."
451,"
HotLime is a unique sauce made entirely out of Key Lime juice and Habaneros. It contains no vinegar!
HotLime is perfect for any application where you would use regular lime juice. It's amazing in guacamole, on fish tacos, in soup, oysters, as a salad dressing, or as a marinade for fish or chicken. 
Heat Level: Hot (contains twice as much habanero as HotLime Green)
Ingredients: Key lime juice from concentrate, habanero peppers, salt, xanthan gum.
5 oz
",Floyd & Fred's, HotLime Extra Hot with Key Lime and Habanero    ,6.5,https://heathotsauce.com/collections/all/products/hotlime-extra-hot-with-key-lime-and-habanero,"[HotLime is a unique sauce made entirely out of Key Lime juice and Habaneros. It contains no vinegar!, HotLime is perfect for any application where you would use regular lime juice. It's amazing in guacamole, on fish tacos, in soup, oysters, as a salad dressing, or as a marinade for fish or chicken. , Heat Level: Hot (contains twice as much habanero as HotLime Green), Ingredients: Key lime juice from concentrate, habanero peppers, salt, xanthan gum., 5 oz]",HotLime is a unique sauce made entirely out of Key Lime juice and Habaneros. It contains no vinegar!,hotlime is perfect for any application where you would use regular lime juice,,"Key lime juice from concentrate, habanero peppers, salt, xanthan gum."
452,"
Secret Aardvark's Drunken Black Bean Sauce is the perfect sauce for a stir fry. The combination of garlic, soy sauce, salted black beans and a hint of whiskey creates a succulent sauce that will leave you wanting more. Much more of a marinade than a hot sauce.
Heat Level: Very mild
Ingredients: Soy sauce, water, onion, apple cider vinegar, canola oil, chili sauce, sugar, salted black beans, garlic, orange juice, bourbon whiskey, and spices.
8 oz
",Secret Aardvark Trading Co, Drunken Garlic Black Bean Sauce    ,6.3,https://heathotsauce.com/collections/all/products/drunken-garlic-black-bean-sauce,"[Secret Aardvark's Drunken Black Bean Sauce is the perfect sauce for a stir fry. The combination of garlic, soy sauce, salted black beans and a hint of whiskey creates a succulent sauce that will leave you wanting more. Much more of a marinade than a hot sauce., Heat Level: Very mild, Ingredients: Soy sauce, water, onion, apple cider vinegar, canola oil, chili sauce, sugar, salted black beans, garlic, orange juice, bourbon whiskey, and spices., 8 oz]","Secret Aardvark's Drunken Black Bean Sauce is the perfect sauce for a stir fry. The combination of garlic, soy sauce, salted black beans and a hint of whiskey creates a succulent sauce that will leave you wanting more. Much more of a marinade than a hot sauce.",very mild,,"Soy sauce, water, onion, apple cider vinegar, canola oil, chili sauce, sugar, salted black beans, garlic, orange juice, bourbon whiskey, and spices."
453,"

Oso Pepper Company's Cry Out Chili Sauce is a luscious sauce that combines red jalapeno, red bell, habanero, and serrano peppers with extra virgin olive oil and soy sauce to give it a rich umami flavor. 
Heat Level: Mild
Ingredients: Peppers (Red Jalapeno, Red Bell, Habanero, Serrano),Water, Chipotle Peppers (chipotle peppers, water, tomato paste, distilled vinegar, onions, salt, sugar, vegetable oil [safflower, soybean, canola, corn], starch, spices, garlic powder), Extra Virgin Olive Oil, Soy Sauce (water, soybeans, rice, salt), Garlic (garlic, citric acid), Lemon Juice, Citric Acid. CONTAINS: Soy.
6 oz
",Oso Pepper Company, Cry Out Chili Sauce    ,7.99,https://heathotsauce.com/collections/all/products/cry-out-chili-sauce,"[Oso Pepper Company's Cry Out Chili Sauce is a luscious sauce that combines red jalapeno, red bell, habanero, and serrano peppers with extra virgin olive oil and soy sauce to give it a rich umami flavor. , Heat Level: Mild, Ingredients: Peppers (Red Jalapeno, Red Bell, Habanero, Serrano),Water, Chipotle Peppers (chipotle peppers, water, tomato paste, distilled vinegar, onions, salt, sugar, vegetable oil [safflower, soybean, canola, corn], starch, spices, garlic powder), Extra Virgin Olive Oil, Soy Sauce (water, soybeans, rice, salt), Garlic (garlic, citric acid), Lemon Juice, Citric Acid. CONTAINS: Soy., 6 oz]","Oso Pepper Company's Cry Out Chili Sauce is a luscious sauce that combines red jalapeno, red bell, habanero, and serrano peppers with extra virgin olive oil and soy sauce to give it a rich umami flavor. ",mild,mild,"Peppers (Red Jalapeno, Red Bell, Habanero, Serrano),Water, Chipotle Peppers (chipotle peppers, water, tomato paste, distilled vinegar, onions, salt, sugar, vegetable oil [safflower, soybean, canola, corn], starch, spices, garlic powder), Extra Virgin Olive Oil, Soy Sauce (water, soybeans, rice, salt), Garlic (garlic, citric acid), Lemon Juice, Citric Acid. CONTAINS: Soy."
454,"
A blend of fresh berries, cracked black pepper and ghost peppers - awesome on a bagel with cream cheese!
Heat Level:  Hot - very mellow for a ghost pepper sauce.
Ingredients: Blueberry, Raspberry, Distilled Vinegar, Ghost Pepper, Ground Black Pepper, Sea Salt & Xanthan Gum
5 oz

",Bravado Spice Co., Ghost Pepper and Blueberry Hot Sauce    ,5.99,https://heathotsauce.com/collections/all/products/ghost-pepper-and-blueberry-hot-sauce,"[A blend of fresh berries, cracked black pepper and ghost peppers - awesome on a bagel with cream cheese!, Heat Level:  Hot - very mellow for a ghost pepper sauce., Ingredients: Blueberry, Raspberry, Distilled Vinegar, Ghost Pepper, Ground Black Pepper, Sea Salt & Xanthan Gum, 5 oz]","A blend of fresh berries, cracked black pepper and ghost peppers - awesome on a bagel with cream cheese!",hot - very mellow for a ghost pepper sauce,,"Ingredients: Blueberry, Raspberry, Distilled Vinegar, Ghost Pepper, Ground Black Pepper, Sea Salt & Xanthan Gum"
455,"

Dia Del Perro is a delicious Alderwood-smoked serrano pepper sauce with green tomatillo, toasted onion, roasted garlic and chile tepin. This sauce is great on mexican food! 
Heat Level: Medium
Ingredients: Apple Cider Vinegar, Organic Applesauce, Serrano Peppers, Onions, Roasted Garlic, Carrot Juice, Water, Sea Salt (Alderwood Smoked, Toasted Onion and Habanero Infused), Dried Tomatillos, Carrots, Lime Juice Concentrate, Chile Tepin.
 Awards:


2014 The Hot Pepper Awards, #1 Overall, Hot Sauce
2014 The Hot Pepper Awards, 1st Place - Mild
2014 The Hot Pepper Awards, 1st Place - Serrano
2014 The Hot Pepper Awards, 1st Place - Ethnic
2014 The Hot Pepper Awards, ""The Picasso Award"" for Art & Design
2014 World Hot Sauce Awards, 1st place, Marketing, Label
2014 World Hot Sauce Awards, 1st overall,  Marketing division 

The amazing label art is by Robin Case.
8.5 oz

",Lucky Dog Hot Sauce, Dia Del Perro Serrano Sauce with Tomatillo & Toasted Onion    ,9.49,https://heathotsauce.com/collections/all/products/dia-del-perro-alderwood-smoked-serrano-pepper-sauce-with-green-tomatillo-toasted-onion,"[Dia Del Perro is a delicious Alderwood-smoked serrano pepper sauce with green tomatillo, toasted onion, roasted garlic and chile tepin. This sauce is great on mexican food! , Heat Level: Medium, Ingredients: Apple Cider Vinegar, Organic Applesauce, Serrano Peppers, Onions, Roasted Garlic, Carrot Juice, Water, Sea Salt (Alderwood Smoked, Toasted Onion and Habanero Infused), Dried Tomatillos, Carrots, Lime Juice Concentrate, Chile Tepin.,  Awards:, 2014 The Hot Pepper Awards, #1 Overall, Hot Sauce, 2014 The Hot Pepper Awards, 1st Place - Mild, 2014 The Hot Pepper Awards, 1st Place - Serrano, 2014 The Hot Pepper Awards, 1st Place - Ethnic, 2014 The Hot Pepper Awards, ""The Picasso Award"" for Art & Design, 2014 World Hot Sauce Awards, 1st place, Marketing, Label, 2014 World Hot Sauce Awards, 1st overall,  Marketing division , The amazing label art is by Robin Case., 8.5 oz]","Dia Del Perro is a delicious Alderwood-smoked serrano pepper sauce with green tomatillo, toasted onion, roasted garlic and chile tepin. This sauce is great on mexican food! ",medium,medium,"Apple Cider Vinegar, Organic Applesauce, Serrano Peppers, Onions, Roasted Garlic, Carrot Juice, Water, Sea Salt (Alderwood Smoked, Toasted Onion and Habanero Infused), Dried Tomatillos, Carrots, Lime Juice Concentrate, Chile Tepin."
456,"

Made by an actual retired firefighter from Palo Alto, this sauce is made with fresh jalapenos, habaneros, paprika, and cumin, making it perfect as a taco sauce or as a base for chili.
Heat Level: Medium (hot if you have a low heat tolerance).
Ingredients: Red jalapeno peppers, habanero peppers, water, distilled vinegar, sugar, paprika, spice, xanthan gum.
All proceeds go to the Palo Alto Firefighters Charitable Fund.
8.5 oz
",Palo Alto Firefighters, Palo Alto Firefighters Habanero Pepper Sauce    ,6.99,https://heathotsauce.com/collections/all/products/palo-alto-firefighters-habanero-pepper-sauce,"[Made by an actual retired firefighter from Palo Alto, this sauce is made with fresh jalapenos, habaneros, paprika, and cumin, making it perfect as a taco sauce or as a base for chili., Heat Level: Medium (hot if you have a low heat tolerance)., Ingredients: Red jalapeno peppers, habanero peppers, water, distilled vinegar, sugar, paprika, spice, xanthan gum., All proceeds go to the Palo Alto Firefighters Charitable Fund., 8.5 oz]","Made by an actual retired firefighter from Palo Alto, this sauce is made with fresh jalapenos, habaneros, paprika, and cumin, making it perfect as a taco sauce or as a base for chili.",medium (hot if you have a low heat tolerance),,"Red jalapeno peppers, habanero peppers, water, distilled vinegar, sugar, paprika, spice, xanthan gum."
457,"
Made by an actual retired firefighter from Palo Alto, this sauce is made with fresh jalapenos, paprika, and cumin, making it perfect as a taco sauce or as a base for chili.
Heat Level: Mild
Ingredients: Red jalapeno peppers, water, distilled vinegar, sugar, paprika, spice, xanthan gum.
 For usage ideas, check out this blog post on 10 Uses for Palo Alto Firefighters Pepper Sauce.
All proceeds go to the Palo Alto Firefighters Charitable Fund.
8.5 oz
",Palo Alto Firefighters, Palo Alto Firefighters Jalapeno Pepper Sauce    ,6.99,https://heathotsauce.com/collections/all/products/palo-alto-firefighters-jalapeno-pepper-sauce,"[Made by an actual retired firefighter from Palo Alto, this sauce is made with fresh jalapenos, paprika, and cumin, making it perfect as a taco sauce or as a base for chili., Heat Level: Mild, Ingredients: Red jalapeno peppers, water, distilled vinegar, sugar, paprika, spice, xanthan gum.,  For usage ideas, check out this blog post on 10 Uses for Palo Alto Firefighters Pepper Sauce., All proceeds go to the Palo Alto Firefighters Charitable Fund., 8.5 oz]","Made by an actual retired firefighter from Palo Alto, this sauce is made with fresh jalapenos, paprika, and cumin, making it perfect as a taco sauce or as a base for chili.",mild,mild,"Red jalapeno peppers, water, distilled vinegar, sugar, paprika, spice, xanthan gum."
458,"
Secret Aardvark is a flavorful sauce made in Portland, Oregon. It is a Caribbean/Tex-mex fusion sauce with habaneros, roasted tomato, mustard, carrots, and onions. White wine vinegar gives it a unique tang. Try it on chicken wings or pizza. It is seriously good on everything!
Heat Level: Medium
Ingredients: Tomatoes (Tomatoes and Fire Roasted Tomatoes, Tomato Juice, Citric Acid, Calcium Chloride), White Wine Vinegar, Carrots, Water, Yellow Onion, Habanero Chile Pepper (Habanero Chile Peppers, Water, Salt, Citric Acid), Mustard (Distilled Vinegar, Water, Mustard Seed, Salt Turmeric, Spices), Organic Cane Sugar, Salt, Modified Food Starch, Garlic, Sunflower Oil, Herbs and Spices. 
8 oz
Recently chosen for Season 4 of Hot Ones! See other sauces featured on Hot Ones here.
",Secret Aardvark Trading Co, Secret Aardvark    ,5.99,https://heathotsauce.com/collections/all/products/secret-aardvark-with-roasted-tomato-and-mustard,"[Secret Aardvark is a flavorful sauce made in Portland, Oregon. It is a Caribbean/Tex-mex fusion sauce with habaneros, roasted tomato, mustard, carrots, and onions. White wine vinegar gives it a unique tang. Try it on chicken wings or pizza. It is seriously good on everything!, Heat Level: Medium, Ingredients: Tomatoes (Tomatoes and Fire Roasted Tomatoes, Tomato Juice, Citric Acid, Calcium Chloride), White Wine Vinegar, Carrots, Water, Yellow Onion, Habanero Chile Pepper (Habanero Chile Peppers, Water, Salt, Citric Acid), Mustard (Distilled Vinegar, Water, Mustard Seed, Salt Turmeric, Spices), Organic Cane Sugar, Salt, Modified Food Starch, Garlic, Sunflower Oil, Herbs and Spices. , 8 oz, Recently chosen for Season 4 of Hot Ones! See other sauces featured on Hot Ones here.]","Secret Aardvark is a flavorful sauce made in Portland, Oregon. It is a Caribbean/Tex-mex fusion sauce with habaneros, roasted tomato, mustard, carrots, and onions. White wine vinegar gives it a unique tang. Try it on chicken wings or pizza. It is seriously good on everything!",medium,medium,"Ingredients: Tomatoes (Tomatoes and Fire Roasted Tomatoes, Tomato Juice, Citric Acid, Calcium Chloride), White Wine Vinegar, Carrots, Water, Yellow Onion, Habanero Chile Pepper (Habanero Chile Peppers, Water, Salt, Citric Acid), Mustard (Distilled Vinegar, Water, Mustard Seed, Salt Turmeric, Spices), Organic Cane Sugar, Salt, Modified Food Starch, Garlic, Sunflower Oil, Herbs and Spices. "
459,"

Foo Foo Mama Choo is a super tasty sauce featuring the world's hottest chile, the Carolina Reaper. It is mellowed out with the addition of roasted red peppers and tomatoes, brown sugar, soy sauce and ginger. Great for Asian dishes.
Heat level: Extra hot
Ingredients: Roasted Red Peppers, Fire Roasted Tomatoes, Rice Wine Vinegar, Carolina Reaper Peppers, Onions, Brown Sugar, Garlic, Soy Sauce, Ginger Root, Salt, White Pepper, Secret Herbs and Spices.
5 oz
",High River Sauces, Foo Foo Mama Choo Carolina Reaper Sauce    ,8.99,https://heathotsauce.com/collections/all/products/foo-foo-mama-choo-carolina-reaper-sauce-with,"[Foo Foo Mama Choo is a super tasty sauce featuring the world's hottest chile, the Carolina Reaper. It is mellowed out with the addition of roasted red peppers and tomatoes, brown sugar, soy sauce and ginger. Great for Asian dishes., Heat level: Extra hot, Ingredients: Roasted Red Peppers, Fire Roasted Tomatoes, Rice Wine Vinegar, Carolina Reaper Peppers, Onions, Brown Sugar, Garlic, Soy Sauce, Ginger Root, Salt, White Pepper, Secret Herbs and Spices., 5 oz]","Foo Foo Mama Choo is a super tasty sauce featuring the world's hottest chile, the Carolina Reaper. It is mellowed out with the addition of roasted red peppers and tomatoes, brown sugar, soy sauce and ginger. Great for Asian dishes.",extra hot,extra hot,"Roasted Red Peppers, Fire Roasted Tomatoes, Rice Wine Vinegar, Carolina Reaper Peppers, Onions, Brown Sugar, Garlic, Soy Sauce, Ginger Root, Salt, White Pepper, Secret Herbs and Spices."
460,"
High River Sauce's Rogue hot sauce is a sweet and spicy blend of Trinidad Scorpion peppers and blood oranges. 
Heat Level: Extra hot
Ingredients: Moruga Scorpion Peppers, Jolokia Peppers, Red Serrano Peppers, Blood Oranges, Apples, Pears, Apple Cider Vinegar, Brown Sugar, Lime Juice, Garlic and Ginger.
5 oz
",High River Sauces, Rogue Trinidad Scorpion Sauce with Blood Oranges    ,7.99,https://heathotsauce.com/collections/all/products/rogue-trinidad-scorpion-sauce-with-blood-oranges,"[High River Sauce's Rogue hot sauce is a sweet and spicy blend of Trinidad Scorpion peppers and blood oranges. , Heat Level: Extra hot, Ingredients: Moruga Scorpion Peppers, Jolokia Peppers, Red Serrano Peppers, Blood Oranges, Apples, Pears, Apple Cider Vinegar, Brown Sugar, Lime Juice, Garlic and Ginger., 5 oz]",High River Sauce's Rogue hot sauce is a sweet and spicy blend of Trinidad Scorpion peppers and blood oranges. ,extra hot,extra hot,"Moruga Scorpion Peppers, Jolokia Peppers, Red Serrano Peppers, Blood Oranges, Apples, Pears, Apple Cider Vinegar, Brown Sugar, Lime Juice, Garlic and Ginger."
461,"
Heartbreaking Dawn's 1542 Southwestern Habanero sauce is made with Chocolate Habanero peppers, a unique variety of habanero that is considerably hotter than standard orange habaneros. This is a simple vinegar based sauce with a touch of cumin for a southwestern flair. Try it in on tacos!
Heat Level: Hot
 Ingredients: Chocolate Habanero Peppers, Apple Cider Vinegar, Onion, Carrots,  Brown Sugar, Concentrate,Onion, Garlic, Cumin, Sea Salt.
5 oz
",Heartbreaking Dawns, Southwestern Habanero Sauce with Chocolate Habaneros & Cumin    ,6.49,https://heathotsauce.com/collections/all/products/southwestern-habanero-sauce-with-chocolate-habaneros-and-cumin,"[Heartbreaking Dawn's 1542 Southwestern Habanero sauce is made with Chocolate Habanero peppers, a unique variety of habanero that is considerably hotter than standard orange habaneros. This is a simple vinegar based sauce with a touch of cumin for a southwestern flair. Try it in on tacos!, Heat Level: Hot,  Ingredients: Chocolate Habanero Peppers, Apple Cider Vinegar, Onion, Carrots,  Brown Sugar, Concentrate,Onion, Garlic, Cumin, Sea Salt., 5 oz]","Heartbreaking Dawn's 1542 Southwestern Habanero sauce is made with Chocolate Habanero peppers, a unique variety of habanero that is considerably hotter than standard orange habaneros. This is a simple vinegar based sauce with a touch of cumin for a southwestern flair. Try it in on tacos!",hot,hot," Chocolate Habanero Peppers, Apple Cider Vinegar, Onion, Carrots,  Brown Sugar, Concentrate,Onion, Garlic, Cumin, Sea Salt."
462,"

Heartbreaking Dawn's Classic Gold Sauce is a great everyday hot sauce made with Red Habaneros, Tomato, Scotch Bonnet, and a hint of mustard.  
Heat Level: Hot
Ingredients: Tomato Sauce, Golden Habanero Peppers, Water, Onion, Green Bell Pepper, Carrot, Brown Sugar, Garlic, Salt, Vinegar, Mustard.
5 oz
",Heartbreaking Dawns, Classic Gold with Red Habaneros & Tomato    ,6.99,https://heathotsauce.com/collections/all/products/classic-gold-with-red-habaneros-and-tomato,"[Heartbreaking Dawn's Classic Gold Sauce is a great everyday hot sauce made with Red Habaneros, Tomato, Scotch Bonnet, and a hint of mustard.  , Heat Level: Hot, Ingredients: Tomato Sauce, Golden Habanero Peppers, Water, Onion, Green Bell Pepper, Carrot, Brown Sugar, Garlic, Salt, Vinegar, Mustard., 5 oz]","Heartbreaking Dawn's Classic Gold Sauce is a great everyday hot sauce made with Red Habaneros, Tomato, Scotch Bonnet, and a hint of mustard.  ",hot,hot,"Tomato Sauce, Golden Habanero Peppers, Water, Onion, Green Bell Pepper, Carrot, Brown Sugar, Garlic, Salt, Vinegar, Mustard."
463,"

Heartbreaking Dawn's Mango Habanero is a fruity, flavorful and straightforward sauce with a medium-hot kick.  
Heat Level: Medium.
Ingredients: Mango, Water, Onion, Carrot, Orange Habanero Peppers, White Vinegar, Lime Juice, Celery, Salt, Garlic, Red Habanero Peppers, Sugar, Red Scotch Bonnet.
5 oz
",Heartbreaking Dawns, Mango Habanero    ,6.99,https://heathotsauce.com/collections/all/products/mango-habanero-with-garlic-and-celery,"[Heartbreaking Dawn's Mango Habanero is a fruity, flavorful and straightforward sauce with a medium-hot kick.  , Heat Level: Medium., Ingredients: Mango, Water, Onion, Carrot, Orange Habanero Peppers, White Vinegar, Lime Juice, Celery, Salt, Garlic, Red Habanero Peppers, Sugar, Red Scotch Bonnet., 5 oz]","Heartbreaking Dawn's Mango Habanero is a fruity, flavorful and straightforward sauce with a medium-hot kick.  ",medium,medium,"Mango, Water, Onion, Carrot, Orange Habanero Peppers, White Vinegar, Lime Juice, Celery, Salt, Garlic, Red Habanero Peppers, Sugar, Red Scotch Bonnet."
464,"
Heartbreaking Dawn's Jalapeno Pineapple is a fresh and chunky sauce with a mild heat level. Try it on pork chops or rice dishes.
Heat Level: Mild

Ingredients: Pineapple, Water, Jalapeno Peppers, Onion, Carrot, Vinegar, Habanero Peppers, Sugar, Lime Juice, Salt, Garlic.
5 oz
 
",Heartbreaking Dawns, Jalapeno Pineapple with Carrots & Lime    ,5.99,https://heathotsauce.com/collections/all/products/jalapeno-pineapple-with-carrots-and-lime,"[Heartbreaking Dawn's Jalapeno Pineapple is a fresh and chunky sauce with a mild heat level. Try it on pork chops or rice dishes., Heat Level: Mild, Ingredients: Pineapple, Water, Jalapeno Peppers, Onion, Carrot, Vinegar, Habanero Peppers, Sugar, Lime Juice, Salt, Garlic., 5 oz,  ]",Heartbreaking Dawn's Jalapeno Pineapple is a fresh and chunky sauce with a mild heat level. Try it on pork chops or rice dishes.,mild,mild,"Pineapple, Water, Jalapeno Peppers, Onion, Carrot, Vinegar, Habanero Peppers, Sugar, Lime Juice, Salt, Garlic."
